concept_id,label,concept_class
35610065,Sexual health examination,Procedure
35610066,Armed forces health examination,Procedure
35610552,Institution inhabitant health examination,Procedure
36674696,Pre-retirement general health medical examination,Procedure
36674697,Medical examination for retirement on medical grounds,Procedure
36714958,Evaluation for workplace respirator wear,Procedure
37154571,Child 1 month examination,Procedure
37154572,Child 5 year examination,Procedure
37157542,Initial assessment of newborn,Procedure
37204555,Child 15 year examination,Procedure
4013009,Periodic physical examination,Procedure
4013569,"History and physical examination, immigration",Procedure
4013570,"History and physical examination, occupation",Procedure
4014477,"History and physical examination, sports participation",Procedure
4014613,Child examination - 10 days,Procedure
4014615,Child examination - 6 weeks,Procedure
4014738,Child examination - birth,Procedure
4014849,Child 4.5 year examination,Procedure
4014853,Child 10 year examination,Procedure
4014856,Child examination: appearance,Procedure
4014857,Child examination: skin,Procedure
4014858,Child examination: vision,Procedure
4014859,Child examination: eyes,Procedure
4014860,Child examination: ears,Procedure
4014862,Child examination: femoral arteries,Procedure
4014863,Child examination: bowel control,Procedure
4014864,Child examination: motor tone,Procedure
4014865,Child examination: fine motor development,Procedure
4014866,Child examination: social development,Procedure
4014867,Child examination: language development,Procedure
4014880,Child 6 month examination,Procedure
4014990,Child 3 year examination,Procedure
4015442,Child examination: fontanel,Procedure
4015444,Child examination: special senses,Procedure
4015445,Child examination: speech,Procedure
4015446,Child examination: herniae,Procedure
4015447,Child examination: genitalia,Procedure
4015448,Child examination: gross motor development,Procedure
4015555,Child 3 month examination,Procedure
4015568,Child 8 week examination,Procedure
4016193,Child 18 month examination,Procedure
4016194,Child 2.5 year examination,Procedure
4016204,Child examination: general behavior,Procedure
4016206,Child examination: feet,Procedure
4016212,Child 1 year examination,Procedure
4016386,"History and physical examination, pre-employment",Procedure
4016495,Child 8-9 month examination,Procedure
4016610,Child 3.5 year examination,Procedure
4016618,Child examination: palate,Procedure
4016619,Child examination: squint,Procedure
4016620,Child examination: hearing,Procedure
4016621,Child examination: heart,Procedure
4016622,Child examination: hips,Procedure
4016623,Child examination: spine,Procedure
4016624,Child examination: testes,Procedure
