concept_id,label,concept_class
1014614,Surgical procedures of cardiovascular system,LoincComponent
1014783,Cardiac surgery,LoincMethod
1017668,Coronary artery bypass graft surgery,LoincComponent
1018433,Angioplasty,LoincComponent
1034986,Sunitinib,Answer
1035017,Trametinib,Answer
1035025,Sorafenib,Answer
1035075,Ponatinib,Answer
1035240,Midostaurin,Answer
1072897,Fluorouracil 40 mg/g cutaneous cream,ClinicalDrug
1076401,Trofosfamide-containing product,PharmabiolProduct
1101898,leflunomide,Ingredient
1112896,aspirin 500 MG Oral Tablet,ClinicalDrug
1113016,aspirin 325 MG Oral Tablet [Bayer Aspirin],BrandedDrug
1113021,aspirin 325 MG Oral Tablet [Norwich Aspirin],BrandedDrug
1113055,aspirin 500 MG Oral Tablet [Bayer Aspirin],BrandedDrug
1113057,aspirin 500 MG Oral Tablet [Norwich Aspirin],BrandedDrug
1113730,aspirin 500 MG Oral Tablet [Bufferin],BrandedDrug
1145485,sacituzumab govitecan,PreciseIngredient
1145494,sacituzumab govitecan-hziy,PreciseIngredient
1145499,Trodelvy,BrandName
1145571,tucatinib,Ingredient
1145577,Tukysa,BrandName
1145929,Fensolvi,BrandName
1146172,daratumumab-fihj,PreciseIngredient
1146178,Darzalex Faspro,BrandName
1146253,mitomycin 40 MG Powder for Pyelocalyceal Solution,ClinicalDrug
1146254,Jelmyto,BrandName
1146258,mitomycin 40 MG Powder for Pyelocalyceal Solution [Jelmyto],BrandedDrug
1146260,stepronin,Ingredient
1146290,Reditrex,BrandName
1146561,pertuzumab-zzxf,PreciseIngredient
1146567,Phesgo,BrandName
1146794,20 ML emapalumab-lzsg 5 MG/ML Injection,QuantClinicalDrug
1146795,20 ML emapalumab-lzsg 5 MG/ML Injection [Gamifant],QuantBrandedDrug
1146810,piroxicam,Ingredient
1147878,zileuton,Ingredient
1151789,etanercept,Ingredient
1178663,indomethacin,Ingredient
1186087,abatacept,Ingredient
1201345,Pemrydi Rtu,BrandName
