concept_id,label,concept_class
1356277,Clavacillin,BrandName
1361385,methicillin,Ingredient
1713332,amoxicillin,Ingredient
1713337,amoxicillin 167 MG/ML Injectable Solution,ClinicalDrug
1713671,amoxicillin 250 MG / clavulanate 125 MG Oral Tablet,ClinicalDrug
1713694,amoxicillin 500 MG / clavulanate 125 MG Oral Tablet,ClinicalDrug
1713697,amoxicillin 40 MG/ML / clavulanate 5.7 MG/ML Oral Suspension,ClinicalDrug
1717327,ampicillin,Ingredient
1728416,penicillin G,Ingredient
1728550,penicillin G benzathine 300000 UNT/ML / penicillin G procaine 300000 UNT/ML Injectable Suspension,ClinicalDrug
1728886,penicillin G benzathine 900000 UNT/ML / penicillin G procaine 300000 UNT/ML Injectable Suspension,ClinicalDrug
1734205,bacampicillin,Ingredient
1734206,bacampicillin 400 MG Oral Tablet,ClinicalDrug
1734532,Lentocilin,BrandName
1735227,Betacilin,BrandName
1735242,amoxicillin 50 MG/ML / clavulanate 12.5 MG/ML Oral Suspension [Betacilin],BrandedDrug
1735638,Kesium,BrandName
1750562,clarithromycin 500 MG Oral Tablet,ClinicalDrug
1759848,amoxicillin 125 MG / clavulanate 31.2 MG Chewable Tablet,ClinicalDrug
1759877,amoxicillin 400 MG / clavulanate 57 MG Chewable Tablet,ClinicalDrug
1759879,amoxicillin 50 MG/ML / clavulanate 12.5 MG/ML Oral Suspension,ClinicalDrug
19001323,methicillin sodium,PreciseIngredient
19011195,amoxicillin trihydrate,PreciseIngredient
19018516,azidocillin,Ingredient
19018542,penicillin V benzathine,PreciseIngredient
19019418,omeprazole 20 MG Delayed Release Oral Capsule,ClinicalDrug
19020435,Augmentin,BrandName
19026513,ampicillin trihydrate,PreciseIngredient
19026560,penicillin G potassium,PreciseIngredient
19027561,50 ML penicillin G potassium 40000 UNT/ML Injection,QuantClinicalDrug
19030536,clarithromycin 500 MG Oral Tablet [Biaxin],BrandedDrug
19031629,lansoprazole 30 MG Delayed Release Oral Capsule [Prevacid],BrandedDrug
19033595,Pfizerpen,BrandName
19034886,omeprazole 20 MG Delayed Release Oral Capsule [Prilosec],BrandedDrug
19035413,50 ML penicillin G potassium 20000 UNT/ML Injection,QuantClinicalDrug
19035414,50 ML penicillin G potassium 60000 UNT/ML Injection,QuantClinicalDrug
19037035,benzylpenicilloyl polylysine,Ingredient
19043983,Moxatag,BrandName
19050768,clemizolpenicillin,Ingredient
19052384,ampicillin (anhydrous),PreciseIngredient
19052727,Bicillin,BrandName
19056284,penicillin V calcium,PreciseIngredient
19056481,Bicillin L-A,BrandName
19056575,azidocillin sodium,PreciseIngredient
19056711,Biomox,BrandName
19068960,amoxicillin sodium,PreciseIngredient
19069006,hetacillin,Ingredient
19069101,methampicillin sodium,PreciseIngredient
19072054,methampicillin,Ingredient
19073187,amoxicillin 500 MG Oral Capsule,ClinicalDrug
19073214,ampicillin 125 MG Injection,ClinicalDrug
19078646,Unasyn,BrandName
19082897,bacampicillin hydrochloride,PreciseIngredient
19083541,Trimox,BrandName
19100438,temocillin,Ingredient
19115197,amoxicillin 875 MG / clavulanate 125 MG Oral Tablet,ClinicalDrug
19123585,amoxicillin 25 MG/ML / clavulanate 6.25 MG/ML Oral Suspension,ClinicalDrug
19123587,amoxicillin 250 MG / clavulanate 62.5 MG Chewable Tablet,ClinicalDrug
19123591,amoxicillin 200 MG / clavulanate 28.5 MG Chewable Tablet,ClinicalDrug
19123596,amoxicillin 25 MG/ML / clavulanate 6.25 MG/ML Oral Suspension [Augmentin],BrandedDrug
19123600,amoxicillin 50 MG/ML / clavulanate 12.5 MG/ML Oral Suspension [Augmentin],BrandedDrug
19129191,{4 (amoxicillin 500 MG Oral Capsule) / 2 (clarithromycin 500 MG Oral Tablet) / 2 (lansoprazole 30 MG Delayed Release Oral Capsule) } Pack,ClinicalPack
19129192,{4 (amoxicillin 500 MG Oral Capsule [Trimox]) / 2 (clarithromycin 500 MG Oral Tablet [Biaxin]) / 2 (lansoprazole 30 MG Delayed Release Oral Capsule [Prevacid]) } Pack [Prevpac],BrandedPack
