concept_id,label,concept_class
1000641,clotrimazole 10 MG/ML / dexamethasone 0.4 MG/ML Topical Cream,ClinicalDrug
1000654,clotrimazole 10 MG/ML / dexamethasone 0.443 MG/ML Topical Cream,ClinicalDrug
1036079,antipyrine 50 MG/ML / benzocaine 50 MG/ML / phenylephrine 2.5 MG/ML Otic Solution [Ear-gesic],BrandedDrug
1036081,antipyrine 50 MG/ML / benzocaine 50 MG/ML / phenylephrine 2.5 MG/ML Otic Solution [Otigesic],BrandedDrug
1036286,phenylephrine 1.2 MG/ML / prednisolone 5 MG/ML / sulfacetamide 100 MG/ML Ophthalmic Suspension,ClinicalDrug
1036941,lidocaine 70 MG / tetracaine 70 MG Medicated Patch,ClinicalDrug
1036943,lidocaine 70 MG/ML / tetracaine 70 MG/ML Topical Cream,ClinicalDrug
1100145,codeine 10 MG/ML Oral Solution,ClinicalDrug
1100148,aspirin 325 MG / codeine 8 MG Oral Tablet,ClinicalDrug
1100168,aspirin 500 MG / codeine 8 MG Oral Tablet,ClinicalDrug
1100303,chlorpheniramine maleate 0.4 MG/ML / codeine phosphate 2 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,ClinicalDrug
1100307,aspirin 200 MG / butalbital 50 MG / caffeine 40 MG / codeine 30 MG Oral Tablet,ClinicalDrug
1100308,aspirin 380 MG / caffeine 30 MG / codeine 30 MG Oral Tablet,ClinicalDrug
1100333,codeine 30 MG,ClinicalDrugComp
1100334,codeine 60 MG,ClinicalDrugComp
1100336,codeine 10 MG,ClinicalDrugComp
1100337,codeine 20 MG,ClinicalDrugComp
1100339,codeine 15 MG,ClinicalDrugComp
1100341,codeine 7.5 MG,ClinicalDrugComp
1100387,codeine 10 MG/ML,ClinicalDrugComp
1100388,codeine 100 MG,ClinicalDrugComp
1100450,codeine 1.5 MG/ML,ClinicalDrugComp
1100451,acetaminophen 300 MG / codeine 10 MG / guaifenesin 100 MG / phenylpropanolamine 25 MG Oral Tablet,ClinicalDrug
1100472,codeine 4.56 MG/ML,ClinicalDrugComp
1100477,codeine 2 MG/ML / guaifenesin 40 MG/ML / phenylpropanolamine 2.5 MG/ML Oral Suspension,ClinicalDrug
1100510,codeine 2 MG/ML / guaiacolsulfonate 16 MG/ML Oral Solution,ClinicalDrug
1100703,chlorpheniramine maleate 0.3 MG/ML / codeine phosphate 1.6 MG/ML / phenylephrine hydrochloride 0.9 MG/ML Oral Solution,ClinicalDrug
1100711,codeine 2 MG/ML / ephedrine 1.25 MG/ML / guaifenesin 20 MG/ML Oral Solution,ClinicalDrug
1101092,codeine 2 MG/ML / phenylephrine 0.4 MG/ML / pseudoephedrine 6 MG/ML Oral Solution,ClinicalDrug
1101095,codeine 2 MG/ML / potassium 43.3 MG/ML Oral Solution,ClinicalDrug
1101098,codeine 2.5 MG/ML / guaifenesin 20 MG/ML / phenylpropanolamine 5 MG/ML Oral Solution,ClinicalDrug
1101113,chlorpheniramine maleate 0.4 MG/ML / codeine phosphate 2 MG/ML / phenylpropanolamine hydrochloride 3.75 MG/ML Oral Solution,ClinicalDrug
1101114,chlorpheniramine maleate 0.4 MG/ML / codeine phosphate 2 MG/ML / iodinated glycerol 3 MG/ML Oral Solution,ClinicalDrug
1101284,chlorpheniramine maleate 0.8 MG/ML / codeine 2 MG/ML / pseudoephedrine hydrochloride 12 MG/ML Oral Solution,ClinicalDrug
1101290,codeine phosphate 2 MG/ML,ClinicalDrugComp
1101703,homatropine,Ingredient
1101708,homatropine 2 MG/ML Oral Solution,ClinicalDrug
1101711,homatropine 4 MG/ML Oral Solution,ClinicalDrug
1101732,dipyrone 400 MG/ML / homatropine 1.5 MG/ML Oral Solution,ClinicalDrug
1101775,homatropine 0.833 MG/ML,ClinicalDrugComp
1101778,homatropine 4 MG/ML,ClinicalDrugComp
1101779,homatropine 4 MG,ClinicalDrugComp
1101780,homatropine 1.5 MG/ML,ClinicalDrugComp
1101781,homatropine 0.5 MG/ML,ClinicalDrugComp
1101812,homatropine 0.3 MG,ClinicalDrugComp
1103359,acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet,ClinicalDrug
1103360,acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet [Ultracet],BrandedDrug
1113563,acetaminophen 250 MG / aspirin 250 MG Oral Tablet,ClinicalDrug
1115064,acetaminophen 300 MG / naproxen 250 MG Oral Tablet,ClinicalDrug
1115065,acetaminophen 200 MG / naproxen 100 MG Rectal Suppository,ClinicalDrug
1120325,dextromethorphan hydrobromide 4 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution,ClinicalDrug
1120327,acetaminophen 500 MG / dextromethorphan hydrobromide 15 MG Oral Tablet,ClinicalDrug
1121576,chlorpheniramine maleate 0.8 MG/ML / dextromethorphan hydrobromide 6 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Extended Release Suspension [Atuss DS],BrandedDrug
1124009,acetaminophen 635 MG / phenyltoloxamine citrate 55 MG Oral Tablet,ClinicalDrug
1124300,diclofenac,Ingredient
1124636,24 HR diclofenac sodium 100 MG Extended Release Oral Capsule,QuantClinicalDrug
1124637,24 HR diclofenac sodium 75 MG Extended Release Oral Capsule,QuantClinicalDrug
1125112,oxycodone 5 MG,ClinicalDrugComp
1125315,acetaminophen,Ingredient
1125320,acetaminophen 325 MG / butalbital 50 MG Oral Tablet,ClinicalDrug
1125321,acetaminophen 650 MG / butalbital 50 MG Oral Tablet,ClinicalDrug
1125357,acetaminophen 120 MG Rectal Suppository,ClinicalDrug
1125358,acetaminophen 325 MG Oral Capsule,ClinicalDrug
1125359,acetaminophen 325 MG Rectal Suppository,ClinicalDrug
1125360,acetaminophen 500 MG Oral Capsule,ClinicalDrug
1125392,acetaminophen 650 MG Rectal Suppository,ClinicalDrug
1125393,acetaminophen 650 MG Oral Tablet,ClinicalDrug
1125394,acetaminophen 80 MG Rectal Suppository,ClinicalDrug
1125395,acetaminophen 400 MG / pamabrom 25 MG Oral Tablet,ClinicalDrug
1126458,acetaminophen 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule [Alagesic],BrandedDrug
1126459,acetaminophen 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule [Anolor],BrandedDrug
1126460,acetaminophen 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule [Anoquan],BrandedDrug
1126461,acetaminophen 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule [Arcet],BrandedDrug
1126492,acetaminophen 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule [Dolmar],BrandedDrug
1126494,acetaminophen 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule [Esgic],BrandedDrug
