concept_id,label,concept_class
1177480,ibuprofen,Ingredient
1177844,ibuprofen 100 MG Oral Tablet [Advil],BrandedDrug
19016761,ibuprofen 200 MG Oral Tablet [Advil],BrandedDrug
19023250,Advil,BrandName
19024595,ibuprofen 200 MG Oral Tablet [Motrin],BrandedDrug
19042617,Motrin,BrandName
19054261,ibuprofen 50 MG/ML Topical Foam,ClinicalDrug
19054654,ibuprofen 200 MG Extended Release Oral Capsule,ClinicalDrug
19066956,Genpril,BrandName
19069503,Ibu,BrandName
19071001,Samson 8,BrandName
19075464,Nuprin Backache,BrandName
19085342,Vicoprofen,BrandName
19089479,Neoprofen,BrandName
19091090,Wal-Profen,BrandName
19100395,ibuprofen lysine,PreciseIngredient
19121441,Reprexain,BrandName
35623616,Ibuprofen 200 mg prolonged-release oral capsule,ClinicalDrug
35625401,Hydrocodone- and ibuprofen-containing product,PharmabiolProduct
36029344,famotidine / ibuprofen,MultipleIngredients
36030009,hydrocodone / ibuprofen,MultipleIngredients
36030015,ibuprofen / pseudoephedrine,MultipleIngredients
37111220,Ibuprofen sodium,Substance
37204443,Ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral tablet,ClinicalDrug
40054162,ibuprofen Oral Tablet [Advil],BrandedDrugForm
40054200,ibuprofen Oral Tablet [Motrin],BrandedDrugForm
40161145,Caldolor,BrandName
40161268,Ibuprohm,BrandName
40164715,hydrocodone bitartrate 7.5 MG / ibuprofen 200 MG Oral Tablet,ClinicalDrug
40164717,hydrocodone bitartrate 7.5 MG / ibuprofen 200 MG Oral Tablet [Vicoprofen],BrandedDrug
40170086,Motrin PM,BrandName
40171541,Addaprin,BrandName
40238664,Counteract IB,BrandName
40239163,Duexis,BrandName
40772639,Ibuprofen,LoincComponent
4134243,Hydrocodone bitartrate 7.5 mg and ibuprofen 200 mg oral tablet,ClinicalDrug
4143105,Ibuprofen lysine,Substance
4166887,Dexibuprofen-containing product,PharmabiolProduct
4220869,Ibuprofen 50 mg/g cutaneous foam,ClinicalDrug
4223309,Ibuprofen 200 mg and pseudoephedrine 30 mg oral capsule,ClinicalDrug
4242543,Ibuprofen-containing product,PharmabiolProduct
42609091,Combogesic,BrandName
42800824,ibuprofen 200 MG / pseudoephedrine hydrochloride 30 MG Oral Capsule,ClinicalDrug
42800827,ibuprofen 200 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet,ClinicalDrug
42801107,Proprinal,BrandName
4298923,Ibuprofen,Substance
4303520,Dexibuprofen,Substance
4308765,Ibuprofen- and pseudoephedrine-containing product,PharmabiolProduct
43525541,Ibudone,BrandName
45776387,Xylon,BrandName
45882610,Ibuprofen,Answer
46274754,"ibuprofen, sodium salt",PreciseIngredient
