concept_id,label,concept_class
1154186,fentanyl 0.1 MG,ClinicalDrugComp
1154278,fentanyl 0.1 MG Buccal Tablet,ClinicalDrug
1154313,fentanyl 0.1 MG Buccal Tablet [Fentora],BrandedDrug
19077247,fentanyl 0.1 MG Oral Lozenge,ClinicalDrug
2070440,fentanyl 0.1 MG Buccal Tablet [Fentora] by Handok,MarketedProduct
21022999,Fentanyl 0.1 MG Buccal Tablet Box of 4,ClinicalDrugBox
21023000,Fentanyl 0.1 MG Buccal Tablet [Effentora],BrandedDrug
21023001,Fentanyl 0.1 MG Buccal Tablet [Effentora] Box of 4,BrandedDrugBox
21023002,Fentanyl 0.1 MG Buccal Tablet [Effentora] Box of 28 by TEVA,MarketedProduct
21032754,Fentanyl 0.1 MG Buccal Tablet [Effentora] Box of 28,BrandedDrugBox
21042667,Fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 30 by ProStrakan,MarketedProduct
21052440,Fentanyl 0.1 MG Sublingual Tablet Box of 10,ClinicalDrugBox
21052441,Fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 10 by ProStrakan,MarketedProduct
21052442,Fentanyl 0.1 MG Buccal Tablet [Effentora] Box of 4 by TEVA,MarketedProduct
21081883,Fentanyl 0.1 MG Buccal Tablet Box of 28,ClinicalDrugBox
21081884,Fentanyl 0.1 MG Buccal Tablet [Effentora] by TEVA,MarketedProduct
21101519,Fentanyl 0.1 MG Sublingual Tablet [Abstral] by ProStrakan,MarketedProduct
21101520,Fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 10,BrandedDrugBox
21130809,Fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 30,BrandedDrugBox
21170338,Fentanyl 0.1 MG Sublingual Tablet Box of 30,ClinicalDrugBox
35152928,Fentanyl 0.1 MG Buccal Tablet [E-Fen],BrandedDrug
35407949,Fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 10 by KYOWA KIRIN (ROYAUME-UNI),MarketedProduct
35411733,Fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 30 by KYOWA KIRIN (ROYAUME-UNI),MarketedProduct
35758736,Fentanyl 0.1 MG Disintegrating Oral Tablet [Abstral] Box of 30,BrandedDrugBox
35760992,Fentanyl 0.1 MG Disintegrating Oral Tablet [Abstral] Box of 10 by ProStrakan,MarketedProduct
35765120,Fentanyl 0.1 MG Oral Tablet [Effentora] by TEVA,MarketedProduct
35765121,Fentanyl 0.1 MG Disintegrating Oral Tablet [Abstral] Box of 30 by ProStrakan,MarketedProduct
35767035,Fentanyl 0.1 MG Disintegrating Oral Tablet [Abstral],BrandedDrug
35771357,Fentanyl 0.1 MG Disintegrating Oral Tablet [Abstral] Box of 10,BrandedDrugBox
35773701,Fentanyl 0.1 MG Disintegrating Oral Tablet [Abstral] by ProStrakan,MarketedProduct
35775079,Fentanyl 0.1 MG Disintegrating Oral Tablet Box of 30,ClinicalDrugBox
35775080,Fentanyl 0.1 MG Disintegrating Oral Tablet Box of 10,ClinicalDrugBox
36035269,fentanyl 0.1 MG Sublingual Tablet Box of 10 by 1 A,MarketedProduct
36035270,fentanyl 0.1 MG Sublingual Tablet Box of 30 by Eurim-Pharm,MarketedProduct
36035271,fentanyl 0.1 MG Sublingual Tablet Box of 30 by 1 A,MarketedProduct
36035273,fentanyl 0.1 MG Buccal Tablet Box of 4 by Stada,MarketedProduct
36035274,fentanyl 0.1 MG Buccal Tablet Box of 4 by Aliud,MarketedProduct
36035275,fentanyl 0.1 MG Buccal Tablet Box of 28 by Stada,MarketedProduct
36505712,Fentanyl 0.1 MG Sublingual Tablet by Kohlpharma,MarketedProduct
36505869,Fentanyl 0.1 MG Sublingual Tablet by Remedix,MarketedProduct
36919837,fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 10 by Kyowa Kirin,MarketedProduct
36920457,fentanyl 0.1 MG Sublingual Tablet [Fenhuma] Box of 30 by Glenmark,MarketedProduct
36924250,fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 10,BrandedDrugBox
36933039,fentanyl 0.1 MG Sublingual Tablet [Fenhuma] Box of 10 by Glenmark,MarketedProduct
36946094,fentanyl 0.1 MG Sublingual Tablet [Abstral] by Kyowa Kirin,MarketedProduct
36946415,fentanyl 0.1 MG Sublingual Tablet [Fenhuma],BrandedDrug
36946868,fentanyl 0.1 MG Sublingual Tablet [Fenhuma] Box of 30,BrandedDrugBox
36950131,fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 30 by Kyowa Kirin,MarketedProduct
36956039,fentanyl 0.1 MG Sublingual Tablet [Fenhuma] Box of 10,BrandedDrugBox
36959104,fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 30,BrandedDrugBox
36960023,fentanyl 0.1 MG Sublingual Tablet [Fenhuma] by Glenmark,MarketedProduct
36968508,fentanyl 0.1 MG Sublingual Tablet [Abstral],BrandedDrug
37158958,Fentanyl (as fentanyl citrate) 100 microgram buccal tablet,ClinicalDrug
37592165,Fentanyl 0.1 MG Sublingual Tablet by Allomedic,MarketedProduct
37592166,Fentanyl 0.1 MG Sublingual Tablet by PB,MarketedProduct
37592167,Fentanyl 0.1 MG Buccal Tablet by Eurim-Pharm,MarketedProduct
37592168,Fentanyl 0.1 MG Buccal Tablet by Remedix,MarketedProduct
40234427,fentanyl 0.1 MG Sublingual Tablet,ClinicalDrug
40234428,fentanyl 0.1 MG Sublingual Tablet [Abstral],BrandedDrug
40752838,Fentanyl 0.1 MG Sublingual Tablet [Abstral] by Kyowa Kirin,MarketedProduct
40908428,Fentanyl 0.1 MG Buccal Tablet [Effentora Ba],BrandedDrug
41073322,Fentanyl 0.1 MG Buccal Tablet [Effentora] Box of 28 by PB,MarketedProduct
41136194,Fentanyl 0.1 MG Buccal Tablet [Effentora] Box of 4 by TEVA (ALLEMAGNE),MarketedProduct
41189759,Fentanyl 0.1 MG Buccal Tablet [Effentora Ba] Box of 28,BrandedDrugBox
41260644,Fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 30 by Kyowa Kirin,MarketedProduct
41260645,Fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 10 by Kyowa Kirin,MarketedProduct
41291766,Fentanyl 0.1 MG Buccal Tablet [Effentora] Box of 28 by TEVA (ALLEMAGNE),MarketedProduct
42971777,Fentanyl 0.1 MG Sublingual Tablet [NARCO],BrandedDrug
43023897,Fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 10 by Kyowa,MarketedProduct
43023898,Fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 30 by Kyowa,MarketedProduct
43134051,Fentanyl 0.1 MG Nasal Spray,ClinicalDrug
43134052,Fentanyl 0.1 MG Nasal Spray [Instanyl],BrandedDrug
43134053,Fentanyl 0.1 MG Oral Tablet [Effentora] Box of 28 by TEVA,MarketedProduct
43144986,Fentanyl 0.1 MG Nasal Spray [Instanyl] Box of 6,BrandedDrugBox
43144987,Fentanyl 0.1 MG Oral Tablet [Effentora] Box of 4 by TEVA,MarketedProduct
43144988,Fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 10 by PROSTRAKAN (ROYAUME UNI),MarketedProduct
4314604,Fentanyl 100 microgram buccal tablet,ClinicalDrug
43167094,Fentanyl 0.1 MG Oral Tablet,ClinicalDrug
43167095,Fentanyl 0.1 MG Oral Tablet [Effentora] Box of 4,BrandedDrugBox
43178158,Fentanyl 0.1 MG Oral Tablet Box of 4,ClinicalDrugBox
43178159,Fentanyl 0.1 MG Oral Tablet [Effentora],BrandedDrug
43189086,Fentanyl 0.1 MG Oral Tablet [Effentora] Box of 28,BrandedDrugBox
43200130,Fentanyl 0.1 MG Oral Tablet Box of 28,ClinicalDrugBox
43210925,Fentanyl 0.1 MG Nasal Spray Box of 6,ClinicalDrugBox
43210926,Fentanyl 0.1 MG Nasal Spray [Instanyl] Box of 6 by Takeda,MarketedProduct
43210927,Fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 30 by PROSTRAKAN (ROYAUME UNI),MarketedProduct
43261045,Fentanyl 0.1 MG Disintegrating Oral Tablet Box of 4,ClinicalDrugBox
43261046,Fentanyl 0.1 MG Disintegrating Oral Tablet Box of 28,ClinicalDrugBox
43266512,Fentanyl 0.1 MG Disintegrating Oral Tablet [Fentora],BrandedDrug
43277513,Fentanyl 0.1 MG Disintegrating Oral Tablet [Fentora] Box of 28,BrandedDrugBox
43282810,Fentanyl 0.1 MG Disintegrating Oral Tablet,ClinicalDrug
43293701,Fentanyl 0.1 MG Disintegrating Oral Tablet [Fentora] Box of 4,BrandedDrugBox
43836854,Fentanyl 0.1 MG Sublingual Tablet [Fentanyl Hexal],BrandedDrug
43854781,Fentanyl 0.1 MG Sublingual Tablet [Fentanyl Hexal] by Hexal,MarketedProduct
44034657,Fentanyl 0.1 MG Buccal Film [Fentora],BrandedDrug
44071558,Fentanyl 0.1 MG Buccal Film,ClinicalDrug
44071559,Fentanyl 0.1 MG Nasal Solution,ClinicalDrug
44076395,Fentanyl 0.1 MG Nasal Solution [Instanyl] by Takeda,MarketedProduct
44099405,Fentanyl 0.1 MG Nasal Solution [Instanyl],BrandedDrug
44102303,Fentanyl 0.1 MG Sublingual Tablet [Abstral] by Paladin,MarketedProduct
44115110,Fentanyl 0.1 MG Buccal Film [Fentora] by TEVA,MarketedProduct
44178865,Fentanyl 0.1 MG Sublingual Tablet [Abstral] Box of 30 by Orifarm Leverkus,MarketedProduct
