concept_id,label,concept_class
1464779,Shortage Import Unapproved 250 ML glucose 100 MG/ML Injection,ClinicalDrug
1464780,Shortage Import Unapproved 250 ML glucose 50 MG/ML Injection,ClinicalDrug
1464781,Shortage Import Unapproved 1000 ML glucose 50 MG/ML Injection,ClinicalDrug
1464782,Shortage Import Unapproved 1000 ML glucose 50 MG/ML / sodium chloride 9 MG/ML Injection,ClinicalDrug
1464849,Shortage Import Unapproved glucose 500 MG/ML Injectable Solution,ClinicalDrug
1464850,Shortage Import Unapproved glucose 700 MG/ML Injectable Solution,ClinicalDrug
1560552,glucose 25 MG/ML Injectable Solution,ClinicalDrug
1560554,500 ML glucose 200 MG/ML Injection,QuantClinicalDrug
1560556,glucose 500 MG/ML Injectable Solution,ClinicalDrug
1560557,glucose 600 MG/ML Injectable Solution,ClinicalDrug
1560558,glucose 700 MG/ML Injectable Solution,ClinicalDrug
1560559,500 ML glucose 300 MG/ML Injection,QuantClinicalDrug
1560561,glucose 77 MG/ML Injectable Solution,ClinicalDrug
1560582,glucose 380 MG/ML Injectable Solution,ClinicalDrug
1560583,glucose 133 MG/ML Injectable Solution,ClinicalDrug
1560584,glucose 333 MG/ML Injectable Solution,ClinicalDrug
1560651,glucose 50 MG/ML,ClinicalDrugComp
1560744,glucose 220 MG/ML Injectable Solution,ClinicalDrug
1560750,glucose 350 MG/ML Injectable Solution,ClinicalDrug
1593063,1000 ML glucose 50 MG/ML / potassium chloride 0.02 MEQ/ML / sodium chloride 4.5 MG/ML Injection,QuantClinicalDrug
1593064,glucose 50 MG/ML / potassium chloride 0.02 MEQ/ML / sodium chloride 4.5 MG/ML Injection,ClinicalDrug
1593065,500 ML glucose 50 MG/ML / potassium chloride 0.02 MEQ/ML / sodium chloride 4.5 MG/ML Injection,QuantClinicalDrug
1593066,glucose 50 MG/ML / potassium chloride 0.03 MEQ/ML / sodium chloride 4.5 MG/ML Injection,ClinicalDrug
1593067,glucose 50 MG/ML / potassium chloride 0.04 MEQ/ML / sodium chloride 4.5 MG/ML Injection,ClinicalDrug
1593068,500 ML glucose 50 MG/ML / potassium chloride 0.02 MEQ/ML / sodium chloride 2 MG/ML Injection,QuantClinicalDrug
1593069,glucose 50 MG/ML / potassium chloride 0.02 MEQ/ML / sodium chloride 2 MG/ML Injection,ClinicalDrug
1593070,1000 ML glucose 50 MG/ML / potassium chloride 0.02 MEQ/ML / sodium chloride 2 MG/ML Injection,QuantClinicalDrug
1593071,1000 ML glucose 50 MG/ML / potassium chloride 0.02 MEQ/ML / sodium chloride 2.25 MG/ML Injection,QuantClinicalDrug
1593072,glucose 50 MG/ML / potassium chloride 0.02 MEQ/ML / sodium chloride 2.25 MG/ML Injection,ClinicalDrug
1593073,500 ML glucose 50 MG/ML / potassium chloride 0.02 MEQ/ML / sodium chloride 2.25 MG/ML Injection,QuantClinicalDrug
