concept_id,label,concept_class
19076324,glucose 50 MG/ML Injectable Solution,ClinicalDrug
1973179,500 ML glucose 50 MG/ML Injectable Solution [Glucoselsg] Box of 20 by Deltamedica,MarketedProduct
2022960,1000 ML glucose 50 MG/ML Injectable Solution by CJ,MarketedProduct
2022961,1000 ML glucose 50 MG/ML Injectable Solution by Daihan,MarketedProduct
2022962,1000 ML glucose 50 MG/ML Injectable Solution by JW,MarketedProduct
2024763,500 ML glucose 50 MG/ML Injectable Solution by CJ,MarketedProduct
2024764,500 ML glucose 50 MG/ML Injectable Solution by Daihan,MarketedProduct
2024765,500 ML glucose 50 MG/ML Injectable Solution by JW,MarketedProduct
2025402,200 ML glucose 50 MG/ML Injectable Solution by CJ,MarketedProduct
2025404,200 ML glucose 50 MG/ML Injectable Solution by Daihan,MarketedProduct
2025405,200 ML glucose 50 MG/ML Injectable Solution by JW,MarketedProduct
2025879,100 ML glucose 50 MG/ML Injectable Solution by CJ,MarketedProduct
2025880,100 ML glucose 50 MG/ML Injectable Solution by Daihan,MarketedProduct
2025881,100 ML glucose 50 MG/ML Injectable Solution by JW,MarketedProduct
2025882,100 ML glucose 50 MG/ML Injectable Solution by UK Chemipharm,MarketedProduct
2026302,50 ML glucose 50 MG/ML Injectable Solution by CJ,MarketedProduct
2026303,50 ML glucose 50 MG/ML Injectable Solution by Daihan,MarketedProduct
2026304,50 ML glucose 50 MG/ML Injectable Solution by JW,MarketedProduct
2026305,50 ML glucose 50 MG/ML Injectable Solution by UK Chemipharm,MarketedProduct
2026786,20 ML glucose 50 MG/ML Injectable Solution by Daihan,MarketedProduct
21027107,Glucose 50 MG/ML Injectable Solution Box of 20,ClinicalDrugBox
21029537,50 ML Glucose 50 MG/ML Injectable Solution Box of 50,QuantClinicalBox
21029979,100 ML Glucose 50 MG/ML Injectable Solution Box of 50,QuantClinicalBox
21029980,100 ML Glucose 50 MG/ML Injectable Solution [Intraven] by Terumo BCT,MarketedProduct
21030078,150 ML Glucose 50 MG/ML Injectable Solution Box of 1,QuantClinicalBox
21030273,500 ML Glucose 50 MG/ML Injectable Solution Box of 15,QuantClinicalBox
21030318,500 ML Glucose 50 MG/ML Injectable Solution by Baxter,MarketedProduct
21030319,500 ML Glucose 50 MG/ML Injectable Solution [Polyfusor D] Box of 1,QuantBrandedBox
21039811,100 ML Glucose 50 MG/ML Injectable Solution Box of 1 by Baxter,MarketedProduct
21040157,500 ML Glucose 50 MG/ML Injectable Solution Box of 1 by Maco,MarketedProduct
21040158,500 ML Glucose 50 MG/ML Injectable Solution Box of 1 by A A H,MarketedProduct
21040159,500 ML Glucose 50 MG/ML Injectable Solution [Steriflex .6] by Fresenius,MarketedProduct
21040160,500 ML Glucose 50 MG/ML Injectable Solution [Intraven] by Terumo BCT,MarketedProduct
21049238,50 ML Glucose 50 MG/ML Injectable Solution Box of 1 by Maco,MarketedProduct
21049239,50 ML Glucose 50 MG/ML Injectable Solution [Intraven] by Terumo BCT,MarketedProduct
21049932,500 ML Glucose 50 MG/ML Injectable Solution by Maco,MarketedProduct
21056546,Glucose 50 MG/ML Injectable Solution Box of 30,ClinicalDrugBox
21059618,250 ML Glucose 50 MG/ML Injectable Solution Box of 1,QuantClinicalBox
21059619,250 ML Glucose 50 MG/ML Injectable Solution Box of 30 by Maco,MarketedProduct
21059721,500 ML Glucose 50 MG/ML Injectable Solution [Steriflex] by Fresenius,MarketedProduct
21059770,500 ML Glucose 50 MG/ML Injectable Solution [Polyfusor D] by Fresenius,MarketedProduct
21064099,Glucose 50 MG/ML Injectable Solution Box of 15,ClinicalDrugBox
21066372,Glucose 50 MG/ML Injectable Solution [Steriflex .6] Box of 1,BrandedDrugBox
21068916,50 ML Glucose 50 MG/ML Injectable Solution Box of 1 by Baxter,MarketedProduct
21068917,50 ML Glucose 50 MG/ML Injectable Solution Box of 100,QuantClinicalBox
21068919,50 ML Glucose 50 MG/ML Injectable Solution [Intraven] Box of 1,QuantBrandedBox
21069368,100 ML Glucose 50 MG/ML Injectable Solution Box of 20,QuantClinicalBox
21069369,100 ML Glucose 50 MG/ML Injectable Solution [Steriflex .6] by Fresenius,MarketedProduct
21069703,500 ML Glucose 50 MG/ML Injectable Solution [Steriflex .6] Box of 1,QuantBrandedBox
21074013,Glucose 50 MG/ML Injectable Solution [Steriflex] Box of 1,BrandedDrugBox
21078679,50 ML Glucose 50 MG/ML Injectable Solution by Baxter,MarketedProduct
21078680,50 ML Glucose 50 MG/ML Injectable Solution Box of 70 by Maco,MarketedProduct
21079116,100 ML Glucose 50 MG/ML Injectable Solution Box of 1 by Maco,MarketedProduct
21079117,100 ML Glucose 50 MG/ML Injectable Solution [Intraven] Box of 1 by Terumo BCT,MarketedProduct
21079342,250 ML Glucose 50 MG/ML Injectable Solution Box of 1 by Maco,MarketedProduct
21079475,500 ML Glucose 50 MG/ML Injectable Solution Box of 18 by Maco,MarketedProduct
21079476,500 ML Glucose 50 MG/ML Injectable Solution Box of 20 by Maco,MarketedProduct
21079477,500 ML Glucose 50 MG/ML Injectable Solution [Polyfusor D] Box of 1 by Fresenius,MarketedProduct
21088436,50 ML Glucose 50 MG/ML Injectable Solution Box of 50 by Baxter,MarketedProduct
21088437,50 ML Glucose 50 MG/ML Injectable Solution [Steriflex .6] Box of 1 by Fresenius,MarketedProduct
21088805,100 ML Glucose 50 MG/ML Injectable Solution Box of 60,QuantClinicalBox
21088919,150 ML Glucose 50 MG/ML Injectable Solution by Baxter,MarketedProduct
21088920,150 ML Glucose 50 MG/ML Injectable Solution Box of 30 by Baxter,MarketedProduct
21089121,500 ML Glucose 50 MG/ML Injectable Solution [Steriflex] Box of 15,QuantBrandedBox
21089161,500 ML Glucose 50 MG/ML Injectable Solution [Intraven] Box of 1 by Terumo BCT,MarketedProduct
21098287,50 ML Glucose 50 MG/ML Injectable Solution Box of 1,QuantClinicalBox
21098288,50 ML Glucose 50 MG/ML Injectable Solution [Steriflex .6] by Fresenius,MarketedProduct
21098942,250 ML Glucose 50 MG/ML Injectable Solution by Maco,MarketedProduct
21098943,250 ML Glucose 50 MG/ML Injectable Solution [Intraven] Box of 1 by Terumo BCT,MarketedProduct
21099081,500 ML Glucose 50 MG/ML Injectable Solution Box of 20,QuantClinicalBox
21105688,Glucose 50 MG/ML Injectable Solution Box of 1,ClinicalDrugBox
21108125,50 ML Glucose 50 MG/ML Injectable Solution [Steriflex .6] Box of 30,QuantBrandedBox
21108539,100 ML Glucose 50 MG/ML Injectable Solution by Maco,MarketedProduct
21108540,100 ML Glucose 50 MG/ML Injectable Solution [Steriflex .6] Box of 1 by Fresenius,MarketedProduct
21108753,250 ML Glucose 50 MG/ML Injectable Solution by Baxter,MarketedProduct
21108754,250 ML Glucose 50 MG/ML Injectable Solution Box of 30 by Baxter,MarketedProduct
21108755,250 ML Glucose 50 MG/ML Injectable Solution [Intraven] Box of 1,QuantBrandedBox
21108887,500 ML Glucose 50 MG/ML Injectable Solution Box of 12,QuantClinicalBox
21115463,Glucose 50 MG/ML Injectable Solution Box of 50,ClinicalDrugBox
21115465,Glucose 50 MG/ML Injectable Solution [Steriflex .6 minipack] Box of 1,BrandedDrugBox
21118494,250 ML Glucose 50 MG/ML Injectable Solution Box of 1 by Baxter,MarketedProduct
21118495,250 ML Glucose 50 MG/ML Injectable Solution [Steriflex .6] Box of 1 by Fresenius,MarketedProduct
21118581,500 ML Glucose 50 MG/ML Injectable Solution [Steriflex] Box of 1 by Fresenius,MarketedProduct
21118620,500 ML Glucose 50 MG/ML Injectable Solution Box of 1 by Baxter Healthcare,MarketedProduct
21125072,Glucose 50 MG/ML Injectable Solution Box of 18,ClinicalDrugBox
21127621,50 ML Glucose 50 MG/ML Injectable Solution Box of 30 by Baxter,MarketedProduct
21128069,100 ML Glucose 50 MG/ML Injectable Solution by A A H,MarketedProduct
21128070,100 ML Glucose 50 MG/ML Injectable Solution Box of 1,QuantClinicalBox
21128071,100 ML Glucose 50 MG/ML Injectable Solution [Intraven] Box of 1,QuantBrandedBox
21128152,150 ML Glucose 50 MG/ML Injectable Solution Box of 30,QuantClinicalBox
21128395,500 ML Glucose 50 MG/ML Injectable Solution [Polyfusor D] Box of 12 by Fresenius,MarketedProduct
21128396,500 ML Glucose 50 MG/ML Injectable Solution [Steriflex .6] Box of 1 by Fresenius,MarketedProduct
21134990,Glucose 50 MG/ML Injectable Solution Box of 12,ClinicalDrugBox
21134991,Glucose 50 MG/ML Injectable Solution Box of 60,ClinicalDrugBox
21137507,50 ML Glucose 50 MG/ML Injectable Solution Box of 30,QuantClinicalBox
21137508,50 ML Glucose 50 MG/ML Injectable Solution [Steriflex .6] Box of 1,QuantBrandedBox
21137902,100 ML Glucose 50 MG/ML Injectable Solution Box of 20 by Baxter,MarketedProduct
21138128,250 ML Glucose 50 MG/ML Injectable Solution [Steriflex .6] by Fresenius,MarketedProduct
21138227,500 ML Glucose 50 MG/ML Injectable Solution [Steriflex] Box of 15 by Fresenius,MarketedProduct
21138270,500 ML Glucose 50 MG/ML Injectable Solution Box of 1,QuantClinicalBox
21138272,500 ML Glucose 50 MG/ML Injectable Solution [Intraven] Box of 1,QuantBrandedBox
21144886,Glucose 50 MG/ML Injectable Solution [Intraven] Box of 1,BrandedDrugBox
21147332,50 ML Glucose 50 MG/ML Injectable Solution Box of 100 by Baxter,MarketedProduct
21147333,50 ML Glucose 50 MG/ML Injectable Solution [Steriflex .6] Box of 30 by Fresenius,MarketedProduct
21148139,500 ML Glucose 50 MG/ML Injectable Solution [Polyfusor D] Box of 12,QuantBrandedBox
21152444,Glucose 50 MG/ML Injectable Solution [Steriflex] Box of 15,BrandedDrugBox
21157324,50 ML Glucose 50 MG/ML Injectable Solution [Intraven] Box of 1 by Terumo BCT,MarketedProduct
21157726,100 ML Glucose 50 MG/ML Injectable Solution by Baxter,MarketedProduct
21157727,100 ML Glucose 50 MG/ML Injectable Solution [Steriflex .6] Box of 1,QuantBrandedBox
21157842,150 ML Glucose 50 MG/ML Injectable Solution Box of 1 by Baxter,MarketedProduct
21158064,500 ML Glucose 50 MG/ML Injectable Solution [Steriflex] Box of 1,QuantBrandedBox
21158107,500 ML Glucose 50 MG/ML Injectable Solution by A A H,MarketedProduct
21164647,Glucose 50 MG/ML Injectable Solution Box of 100,ClinicalDrugBox
21164648,Glucose 50 MG/ML Injectable Solution [Polyfusor D] Box of 12,BrandedDrugBox
21164649,Glucose 50 MG/ML Injectable Solution [Steriflex .6] Box of 30,BrandedDrugBox
21167081,50 ML Glucose 50 MG/ML Injectable Solution by Maco,MarketedProduct
21167510,100 ML Glucose 50 MG/ML Injectable Solution Box of 1 by A A H,MarketedProduct
21167511,100 ML Glucose 50 MG/ML Injectable Solution Box of 50 by Baxter,MarketedProduct
21167512,100 ML Glucose 50 MG/ML Injectable Solution Box of 60 by Maco,MarketedProduct
21167870,500 ML Glucose 50 MG/ML Injectable Solution Box of 18,QuantClinicalBox
21167871,500 ML Glucose 50 MG/ML Injectable Solution Box of 20 by Baxter,MarketedProduct
21174378,Glucose 50 MG/ML Injectable Solution Box of 70,ClinicalDrugBox
21174379,Glucose 50 MG/ML Injectable Solution [Polyfusor D] Box of 1,BrandedDrugBox
21176865,50 ML Glucose 50 MG/ML Injectable Solution Box of 70,QuantClinicalBox
21177486,250 ML Glucose 50 MG/ML Injectable Solution Box of 30,QuantClinicalBox
21177488,250 ML Glucose 50 MG/ML Injectable Solution [Steriflex .6] Box of 1,QuantBrandedBox
21177489,250 ML Glucose 50 MG/ML Injectable Solution [Intraven] by Terumo BCT,MarketedProduct
35129535,20 ML Glucose 50 MG/ML Injectable Solution by Otsuka,MarketedProduct
35132314,250 ML Glucose 50 MG/ML Injectable Solution by Nipro,MarketedProduct
35132590,100 ML Glucose 50 MG/ML Injectable Solution by Nipropharma,MarketedProduct
35133921,50 ML Glucose 50 MG/ML Injectable Solution by Otsuka,MarketedProduct
35134306,20 ML Glucose 50 MG/ML Injectable Solution by Hikari,MarketedProduct
35134597,250 ML Glucose 50 MG/ML Injectable Solution by Otsuka,MarketedProduct
35137474,500 ML Glucose 50 MG/ML Injectable Solution by Hikari,MarketedProduct
35139627,500 ML Glucose 50 MG/ML Injectable Solution by Yoshindo,MarketedProduct
35141304,500 ML Glucose 50 MG/ML Injectable Solution by Fuso,MarketedProduct
35142096,250 ML Glucose 50 MG/ML Injectable Solution by Mylan,MarketedProduct
35143644,20 ML Glucose 50 MG/ML Injectable Solution by Daiichi Sankyo,MarketedProduct
35144528,250 ML Glucose 50 MG/ML Injectable Solution by Fuso,MarketedProduct
35144880,100 ML Glucose 50 MG/ML Injectable Solution by Terumo,MarketedProduct
35145428,100 ML Glucose 50 MG/ML Injectable Solution by Otsuka,MarketedProduct
35145873,500 ML Glucose 50 MG/ML Injectable Solution by Mylan,MarketedProduct
